model,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration_s,termination_reason,device_count,device_types,device_instances,metadata_ref,summary_ref,result_ref,recorded_launch_commit,status,selection_stage,task_snapshot_available,materialized_snapshot_available,trajectory_available,evaluator_trace_available
Kimi K2.6,a2l_osmand_calc_visit,24,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/024_a2l_osmand_calc_visit,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/024_a2l_osmand_calc_visit/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,11,561.853,done,3,android+linux,android_0:android;android_1:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/024_a2l_osmand_calc_visit/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,a2_gallery_cleanup_log,25,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/025_a2_gallery_cleanup_log,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/025_a2_gallery_cleanup_log/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,38,1810.275,time_limit,2,android,android_0:android;android_1:android,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/025_a2_gallery_cleanup_log/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,l2_mail_rule_foldering,26,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/026_l2_mail_rule_foldering,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/026_l2_mail_rule_foldering/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,30,1898.297,time_limit,2,linux,linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/026_l2_mail_rule_foldering/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,a2l2_training_media_deck_email,27,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/027_a2l2_training_media_deck_email,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/027_a2l2_training_media_deck_email/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,17,1898.337,time_limit,4,android+linux,android_0:android;android_1:android;linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/027_a2l2_training_media_deck_email/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,a2l_browser_dual_phone_code,28,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/028_a2l_browser_dual_phone_code,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/028_a2l_browser_dual_phone_code/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,23,1814.281,time_limit,3,android+linux,android_0:android;android_1:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/028_a2l_browser_dual_phone_code/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,al_sms_web_download_statement,29,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/029_al_sms_web_download_statement,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/029_al_sms_web_download_statement/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,17,763.837,done,2,android+linux,android_0:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/029_al_sms_web_download_statement/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,a2_gallery_album_to_tasks,30,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/030_a2_gallery_album_to_tasks,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/030_a2_gallery_album_to_tasks/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,30,1930.297,time_limit,2,android,android_0:android;android_1:android,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/030_a2_gallery_album_to_tasks/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_904,31,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/031_linux_android_904,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/031_linux_android_904/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.6666666666666666,0.6666666666666666,selected-attempt result.json; no new scoring or reinterpretation,28,1843.19,time_limit,4,android+linux,android_0:android;android_1:android;linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/031_linux_android_904/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_1040,32,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/032_linux_android_1040/032_linux_android_1040,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/032_linux_android_1040/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/032_linux_android_1040/032_linux_android_1040/config/task.json,infrastructure_recovery: recovery_20260829/run_recovery_queue.sh explicitly enumerates this task,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.3333333333333333,0.3333333333333333,selected-attempt result.json; no new scoring or reinterpretation,31,1847.047,time_limit,3,android+linux,android_0:android;android_1:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/032_linux_android_1040/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/032_linux_android_1040/032_linux_android_1040/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,infrastructure_recovery,true,true,true,true
Kimi K2.6,linux_android_1313,33,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/033_linux_android_1313,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/033_linux_android_1313/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,19,1915.616,time_limit,4,android+linux,linux_0:linux;linux_1:linux;android_0:android;android_1:android,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/033_linux_android_1313/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_1798,34,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/034_linux_android_1798/034_linux_android_1798,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/034_linux_android_1798/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/034_linux_android_1798/034_linux_android_1798/config/task.json,infrastructure_recovery: recovery_20260829/run_recovery_queue.sh explicitly enumerates this task,PASS,PASS,recorded_automatic_result; no applicable confirmed rescoring record located,1,1,selected-attempt result.json; no new scoring or reinterpretation,5,269.93,done,3,android+linux,android_0:android;linux_0:linux;linux_1:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/034_linux_android_1798/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/recovery_20260829/per_task/034_linux_android_1798/034_linux_android_1798/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,infrastructure_recovery,true,true,true,true
Kimi K2.6,linux_android_1368,35,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/035_linux_android_1368,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/035_linux_android_1368/config/task.json,formal_run_01: formal runner summary; archived incomplete attempts excluded,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0,0,selected-attempt result.json; no new scoring or reinterpretation,31,1829.169,time_limit,3,android+linux,linux_0:linux;android_0:android;android_1:android,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/run_01/035_linux_android_1368/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,formal_run_01,true,true,true,true
Kimi K2.6,linux_android_1078,36,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/post_repair_retry_20260830/per_task/036_linux_android_1078/036_linux_android_1078,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/post_repair_retry_20260830/per_task/036_linux_android_1078/run_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/post_repair_retry_20260830/per_task/036_linux_android_1078/036_linux_android_1078/config/task.json,post_repair_retry: post_repair_retry_20260830/run_retry_queue.sh; task 096 final resume retained by its summary,FAIL,FAIL,recorded_automatic_result; no applicable confirmed rescoring record located,0.5,0.5,selected-attempt result.json; no new scoring or reinterpretation,14,1808.316,time_limit,2,android+linux,android_0:android;linux_0:linux,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/experiment_metadata.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/post_repair_retry_20260830/per_task/036_linux_android_1078/summary.json,worker-worktrees/all-task-update-intergration-sync-20260826/runs/kimi-k2.6-lite/core200_20260826/post_repair_retry_20260830/per_task/036_linux_android_1078/036_linux_android_1078/result.json,1e053e2cf7955b4a2c4aafbe5136ea918276eaec,completed,post_repair_retry,true,true,true,true
