model,baseline_key,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,summary_termination_reason,recorded_run_status,returncode,device_count,device_types,device_instances,metadata_ref,materialized_task_ref,result_ref,evaluator_trace_ref,trajectory_ref,run_metadata_ref,time_limited,environment_actions,coordination_rounds,summary_ref,case_id,case_use,interpretation_note
Gemini 3.1 Pro Preview,gemini,linux_smarthome_063,113,113_linux_smarthome_063,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,4,207.531,done,done,completed,0,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/113_linux_smarthome_063/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_851,114,114_linux_smarthome_851,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,8,407.688,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/114_linux_smarthome_851/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_433,115,115_linux_smarthome_433,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.8,0.8,selected attempt recorded automatic score; no rescoring,14,385.047,done,done,completed,1,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/115_linux_smarthome_433/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_1000,116,116_linux_smarthome_1000,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,9,322.875,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/116_linux_smarthome_1000/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_796,117,117_linux_smarthome_796,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,9,418.641,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/117_linux_smarthome_796/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_576,118,118_linux_smarthome_576,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,5,208.36,done,done,completed,1,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/118_linux_smarthome_576/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_932,119,119_linux_smarthome_932,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,8,322.391,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/119_linux_smarthome_932/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_062,120,120_linux_smarthome_062,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,4,198.218,done,done,completed,0,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/120_linux_smarthome_062/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_983,121,121_linux_smarthome_983,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,8,329.688,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/121_linux_smarthome_983/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_656,122,122_linux_smarthome_656,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,5,223.687,done,done,completed,1,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/122_linux_smarthome_656/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_982,123,123_linux_smarthome_982,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,8,326.141,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/123_linux_smarthome_982/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_348,124,124_linux_smarthome_348,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,PASS,PASS,recorded_automatic; no applicable confirmed adjudication located; not reaudited,1.0,1.0,selected attempt recorded automatic score; no rescoring,6,219.36,done,done,completed,0,2,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/124_linux_smarthome_348/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Gemini 3.1 Pro Preview,gemini,linux_smarthome_567,125,125_linux_smarthome_567,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,8,341.047,done,done,completed,1,3,home+linux,"[{""id"":""linux_0"",""type"":""linux""},{""id"":""linux_1"",""type"":""linux""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567/config/task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567/config/materialized_task.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567/result.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567/evaluator_trace.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/125_linux_smarthome_567/trajectory.json,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/run_metadata.json,False,,,runs/core200-rerun-20260826/gemini-3.1-pro-preview-lite/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
